Date,Rate,Previous,Lag1Order2,Direction
2016-04-01 08:00,-0.00040000000000040004,2.820730000,-0.01281999999999961,0
2016-04-01 09:00,0.010099999999999998,2.820330000,0.006659999999999222,1
2016-04-01 10:00,-0.0027199999999996116,2.830430000,-0.007279999999999287,0
2016-04-01 11:00,0.0039399999999996105,2.827710000,0.00044999999999939533,1
2016-04-01 12:00,-0.0033399999999996766,2.831650000,0.004220000000000557,0
2016-04-01 13:00,-0.0028900000000002812,2.828310000,-0.002200000000000202,0
2016-04-01 14:00,0.0013300000000002754,2.825420000,0.0007899999999998464,1
2016-04-01 15:00,-0.0008699999999999264,2.826750000,-0.006219999999999892,0
2016-04-01 16:00,-8.000000000008001e-05,2.825880000,0.010099999999999998,0
2016-04-03 17:01,-0.006299999999999972,2.82580000,-0.0030000000000001137,0
2016-04-03 18:00,0.0038000000000000256,2.81950000,-0.0018199999999999328,1
2016-04-03 19:00,0.0007999999999999119,2.82330000,-0.0005399999999999849,1
2016-04-03 20:00,-0.0010200000000000209,2.82410000,0.002809999999999757,0
2016-04-03 21:00,-0.0015600000000000058,2.823080000,-0.0015699999999996272,0
2016-04-03 22:00,0.0012499999999997513,2.821520000,0.00262999999999991,1
2016-04-03 23:00,-0.00031999999999987594,2.822770000,-0.0048200000000000465,0
2016-04-04 00:00,0.0023100000000000342,2.822450000,0.0022600000000001508,1
2016-04-04 01:00,-0.0025100000000000122,2.824760000,0.0016299999999995762,0
2016-04-04 02:00,-0.00024999999999986144,2.822250000,-0.0018799999999994377,0
2016-04-04 03:00,0.0013799999999997148,2.8220000,0.0009199999999998099,1
2016-04-04 04:00,-0.0004999999999997229,2.823380000,-0.0046000000000003816,0
2016-04-04 05:00,0.00042000000000008697,2.822880000,0.0056600000000006645,1
2016-04-04 06:00,-0.004180000000000295,2.82330000,-0.0054800000000003735,0
2016-04-04 07:00,0.00148000000000037,2.819120000,-0.005150000000000432,1
2016-04-04 08:00,-0.0040000000000000036,2.82060000,0.011220000000000674,0
2016-04-04 09:00,-0.009150000000000436,2.81660000,-0.0009700000000001374,0
2016-04-04 10:00,0.0020700000000002383,2.807450000,2.9999999999752447e-05,1
2016-04-04 11:00,0.001100000000000101,2.809520000,-0.0018299999999999983,1
2016-04-04 12:00,0.0011299999999998533,2.810620000,0.0021500000000003183,1
2016-04-04 13:00,-0.000700000000000145,2.811750000,-0.0006099999999999994,0
2016-04-04 14:00,0.0014500000000001734,2.811050000,-0.0023300000000001653,1
2016-04-04 15:00,0.0008400000000001739,2.81250000,-0.000280000000000058,1
2016-04-04 16:00,-0.0014899999999999913,2.813340000,0.0017700000000000493,0
2016-04-04 17:00,-0.0017700000000000493,2.811850000,0.0004899999999996574,0
2016-04-04 18:00,0.0,2.810080000,-9.999999999621423e-06,0
2016-04-04 19:03,0.0004899999999996574,2.810080000,0.004170000000000229,1
2016-04-04 20:03,0.00048000000000003595,2.810570000,-0.004950000000000454,1
2016-04-04 21:00,0.004650000000000265,2.811050000,0.0025500000000002743,1
2016-04-04 22:00,-0.000300000000000189,2.81570000,-0.0027500000000002522,0
2016-04-04 23:00,0.0022500000000000853,2.81540000,-0.0002199999999996649,1
2016-04-05 00:00,-0.000500000000000167,2.817650000,0.0006399999999997519,0
2016-04-05 01:00,-0.0007199999999998319,2.817150000,0.007230000000000292,0
2016-04-05 02:00,-8.000000000008001e-05,2.816430000,-0.0046000000000003816,0
2016-04-05 03:00,0.007150000000000212,2.816350000,0.0021500000000003183,1
2016-04-05 04:00,0.00254999999999983,2.82350000,-0.0018000000000002458,1
2016-04-05 05:00,0.0047000000000001485,2.826050000,-0.006159999999999943,1
2016-04-05 06:00,0.0028999999999999027,2.830750000,0.002769999999999939,1
2016-04-05 07:00,-0.0032600000000000406,2.833650000,-0.0022799999999998377,0
2016-04-05 08:00,-0.0004900000000001015,2.830390000,0.007750000000000146,0
2016-04-05 09:00,-0.002769999999999939,2.82990000,-0.007240000000000357,0
2016-04-05 10:00,0.0049800000000002065,2.827130000,0.0028600000000000847,1
2016-04-05 11:00,-0.0022600000000001508,2.832110000,0.0036800000000001276,0
2016-04-05 12:00,0.0005999999999999339,2.829850000,-0.0037799999999998946,1
2016-04-05 13:00,0.0042800000000000615,2.830450000,-0.005450000000000177,1
2016-04-05 14:00,0.000500000000000167,2.834730000,0.006369999999999987,1
2016-04-05 15:00,-0.00495000000000001,2.835230000,-0.003369999999999873,0
2016-04-05 16:00,0.0014199999999999768,2.830280000,0.0023999999999997357,1
2016-04-05 17:00,-0.0019499999999998963,2.83170000,-0.00017999999999984695,0
2016-04-05 18:00,0.0004499999999998394,2.829750000,-0.0008799999999999919,1
2016-04-05 19:00,0.00026999999999999247,2.83020000,-0.0012699999999998823,1
2016-04-05 20:00,-0.0006099999999999994,2.830470000,0.00370999999999988,0
2016-04-05 21:01,-0.0018799999999998818,2.829860000,-0.0041400000000000325,0
